          5.000000      5.358053E+08          3.322694        0.06531837       0.009305760
          1005.000      5.358063E+08          3.439343        0.07240420        0.01465657
          2005.000      5.358073E+08          3.436343        0.05349740        0.01465657
          3005.000      5.358083E+08          4.168670         0.1024684        0.01233013
          4005.000      5.358093E+08          4.323417        0.06540460       0.005583456
          5005.000      5.358103E+08          4.226649        0.07710420       0.005350812
          6005.000      5.358113E+08          3.833812        0.07056811       0.004187592
          7005.000      5.358123E+08          3.607927        0.08073296       0.009073117
          8005.000      5.358133E+08          3.426462        0.07461602       0.009538405
          9005.000      5.358143E+08          2.768417         0.1094621       0.005583456
          10005.00      5.358153E+08          2.818719        0.08311388       0.006281388
          11005.00      5.358163E+08          2.723253        0.09032881       0.006746676
          12005.00      5.358173E+08          2.895347        0.06242354       0.004652880
          13005.00      5.358183E+08          2.879486        0.08713616       0.006514032
          14005.00      5.358193E+08          2.241160        0.06695565       0.008840472
          15005.00      5.358203E+08          2.430719        0.09747632       0.006281388
          16005.00      5.358213E+08          2.320531        0.09841089        0.01046898
          17005.00      5.358223E+08          2.230878         0.1027433        0.01512186
          18005.00      5.358233E+08          2.172417         0.1220344       0.005583456
          19005.00      5.358243E+08          2.727719         0.1077575       0.006281388
          20005.00      5.358253E+08          3.392882        0.08983613       0.005118168
          21005.00      5.358263E+08          3.321580        0.08019072       0.004420236
          22005.00      5.358273E+08          3.959510        0.05715473       0.003489660
          23005.00      5.358283E+08          4.148510        0.07612964       0.003489660
          24005.00      5.358293E+08          4.199674        0.07183322       0.002326440
          25005.00      5.358303E+08          4.981486        0.08279067       0.006514032
          26005.00      5.358313E+08          4.483417         0.1274012       0.005583456
          27005.00      5.358323E+08          4.014114        0.07834993       0.004885525
          28005.00      5.358333E+08          3.696812        0.09658972       0.004187592
          29005.00      5.358343E+08          4.034580         0.1052176       0.004420236
          30005.00      5.358353E+08          3.982976        0.07135954       0.003024372
          31005.00      5.358363E+08          3.952323        0.09286447       0.007677252
          32005.00      5.358373E+08          3.588392        0.08270972       0.008607829
          33005.00      5.358383E+08          3.817205        0.07068226        0.01279542
          34005.00      5.358393E+08          3.621205        0.03714274        0.01279542
          35005.00      5.358403E+08          3.072833        0.09034453        0.01116691
          36005.00      5.358413E+08          2.789343        0.06504364        0.01465657
          37005.00      5.358423E+08          2.849833        0.06534690        0.01116691
          38005.00      5.358433E+08          2.672205         0.1271920        0.01279542
          39005.00      5.358443E+08          2.665437        0.09105818        0.01256278
          40005.00      5.358453E+08          2.805903        0.09291739        0.01209749
