          5.000000      5.359776E+08          2.467212         0.1007811       0.009788236
          1005.000      5.359786E+08          2.321910         0.1726790        0.01509020
          2005.000      5.359796E+08          3.062290         0.1184600       0.005709804
          3005.000      5.359806E+08          3.546067         0.1141290       0.006933333
          4005.000      5.359816E+08          3.638106        0.04495025       0.004894118
          5005.000      5.359826E+08          3.536027        0.07977310       0.008972549
          6005.000      5.359836E+08          2.974514         0.1144440       0.004486274
          7005.000      5.359846E+08          2.701435        0.07356675       0.008564706
          8005.000      5.359856E+08          2.939580         0.1005812        0.01141961
          9005.000      5.359866E+08          3.308988         0.1138072        0.01101176
          10005.00      5.359876E+08          3.326804        0.05951712        0.01019608
          11005.00      5.359886E+08          3.272475        0.07106890       0.006525490
          12005.00      5.359896E+08          3.804698        0.09088915       0.005301961
          13005.00      5.359906E+08          3.358290        0.09094433       0.005709804
          14005.00      5.359916E+08          3.540737        0.06841642       0.003262745
          15005.00      5.359926E+08          3.264961        0.09340696       0.002039216
          16005.00      5.359936E+08          3.202514        0.06915014       0.004486274
          17005.00      5.359946E+08          3.761553        0.08205289       0.002447059
          18005.00      5.359956E+08          4.518737        0.08913212       0.003262745
          19005.00      5.359966E+08          4.986698        0.09701741       0.005301961
          20005.00      5.359976E+08          4.977922        0.07884395       0.004078432
          21005.00      5.359986E+08          4.491922        0.06696084       0.004078432
          22005.00      5.359996E+08          4.080290        0.09805660       0.005709804
          23005.00      5.360006E+08          4.077514         0.1084973       0.004486274
          24005.00      5.360016E+08          3.640553        0.09677411       0.002447059
          25005.00      5.360026E+08          3.630475         0.1235653       0.006525490
          26005.00      5.360036E+08          3.167737         0.1581705       0.003262745
          27005.00      5.360046E+08          2.961553         0.1065950       0.002447059
          28005.00      5.360056E+08          2.798961        0.08098089       0.002039216
          29005.00      5.360066E+08          3.174514        0.06652482       0.004486274
          30005.00      5.360076E+08          3.093369        0.09362368       0.001631372
          31005.00      5.360086E+08          2.886106        0.09101503       0.004894118
          32005.00      5.360096E+08          2.830737        0.07444911       0.003262745
          33005.00      5.360106E+08          2.969882         0.1202951       0.006117647
          34005.00      5.360116E+08          2.677737         0.1007296       0.003262745
          35005.00      5.360126E+08          2.571961         0.1434878       0.002039216
          36005.00      5.360136E+08          2.860145         0.1100214       0.002854902
          37005.00      5.360146E+08          2.744106         0.1201424       0.004894118
          38005.00      5.360156E+08          2.426698        0.06882884       0.005301961
          39005.00      5.360166E+08          2.691329         0.1159775       0.003670588
          40005.00      5.360176E+08          2.552922         0.1028217       0.004078432
          41005.00      5.360186E+08          2.876698        0.08811732       0.005301961
          42005.00      5.360196E+08          2.835737         0.1285907       0.003262745
          43005.00      5.360206E+08          2.602737         0.1247365       0.003262745
          44005.00      5.360216E+08          2.193329        0.06368355       0.003670588
          45005.00      5.360226E+08          2.514961         0.1713477       0.002039216
          46005.00      5.360236E+08          3.282329        0.07675779       0.003670588
          47005.00      5.360246E+08          3.261776        0.07846408       0.001223529
          48005.00      5.360256E+08          3.379145        0.06850296       0.002854902
