          5.000000      5.377009E+08          2.646547         0.1049379        0.02045329
          1005.000      5.377019E+08          2.837521         0.1046715        0.01947933
          2005.000      5.377029E+08          3.026121        0.07007641        0.01387902
          3005.000      5.377039E+08          2.837234        0.08365067       0.008765697
          4005.000      5.377049E+08          3.209348        0.07408088       0.003652374
          5005.000      5.377059E+08          3.425400         0.1122250       0.005600306
          6005.000      5.377069E+08          3.412617        0.07504826       0.004382848
          7005.000      5.377079E+08          3.136348         0.1089087       0.003652374
          8005.000      5.377089E+08          2.961374        0.06644529       0.004626340
          9005.000      5.377099E+08          2.750591        0.08220014       0.003408882
          10005.00      5.377109E+08          2.870156        0.08432827       0.005843798
          11005.00      5.377119E+08          3.022234        0.07681802       0.008765697
          12005.00      5.377129E+08          2.883617        0.06773643       0.004382848
          13005.00      5.377139E+08          2.813078        0.04268280       0.002921899
          14005.00      5.377149E+08          2.836026        0.09521731      0.0009739663
          15005.00      5.377159E+08          3.080565        0.07717962       0.002434916
          16005.00      5.377169E+08          3.222783         0.1050650       0.001217458
          17005.00      5.377179E+08          2.917809         0.1098987       0.002191424
          18005.00      5.377189E+08          2.916052         0.1043469       0.001947933
          19005.00      5.377199E+08          2.698104        0.09239949       0.003895865
          20005.00      5.377209E+08          2.666643        0.08133344       0.005356815
          21005.00      5.377219E+08          2.265669         0.1187552       0.006330781
          22005.00      5.377229E+08          2.044861         0.1169063       0.004139357
          23005.00      5.377239E+08          2.316617        0.07604387       0.004382848
          24005.00      5.377249E+08          2.459643        0.08820477       0.005356815
          25005.00      5.377259E+08          2.224939        0.09410156       0.007061256
          26005.00      5.377269E+08          1.975965         0.1067601       0.008035222
          27005.00      5.377279E+08          2.117478        0.04692023       0.008522205
          28005.00      5.377289E+08          2.191617        0.05622113       0.004382848
          29005.00      5.377299E+08          2.120322        0.09558426       0.002678407
          30005.00      5.377309E+08          2.304783         0.1149231       0.001217458
          31005.00      5.377319E+08          2.278322        0.06993131       0.002678407
          32005.00      5.377329E+08          2.167078        0.09086883       0.002921899
          33005.00      5.377339E+08          2.716565         0.1061437       0.002434916
          34005.00      5.377349E+08          2.939104         0.1427078       0.003895865
          35005.00      5.377359E+08          2.800565        0.07127901       0.002434916
          36005.00      5.377369E+08          3.140835         0.1124615       0.003165391
          37005.00      5.377379E+08          3.345348        0.05573746       0.003652374
          38005.00      5.377389E+08          3.126052        0.06900124       0.001947933
          39005.00      5.377399E+08          3.050026        0.08602036      0.0009739663
          40005.00      5.377409E+08          2.973783        0.06663659       0.001217458
          41005.00      5.377419E+08          2.550809        0.07441348       0.002191424
          42005.00      5.377429E+08          2.445591         0.1450507       0.003408882
          43005.00      5.377439E+08          2.961809        0.08148319       0.002191424
          44005.00      5.377449E+08          2.787322        0.07800241       0.002678407
          45005.00      5.377459E+08          2.692296        0.08657808       0.001704441
          46005.00      5.377469E+08          2.781052        0.08655240       0.001947933
          47005.00      5.377479E+08          2.510565        0.09594542       0.002434916
          48005.00      5.377489E+08          2.525565        0.09492517       0.002434916
          49005.00      5.377499E+08          2.917783        0.06780741       0.001217458
          50005.00      5.377509E+08          2.670539         0.1005408       0.001460949
          51005.00      5.377519E+08          3.205809        0.08815299       0.002191424
          52005.00      5.377529E+08          3.104783        0.08557097       0.001217458
          53005.00      5.377539E+08          3.037809        0.06099234       0.002191424
          54005.00      5.377549E+08          3.202539        0.05587434       0.001460949
          55005.00      5.377559E+08          3.166809        0.07290337       0.002191424
          56005.00      5.377569E+08          3.342591        0.06959728       0.003408882
          57005.00      5.377579E+08          3.608296        0.05036372       0.001704441
          58005.00      5.377589E+08          3.219565         0.1193708       0.002434916
          59005.00      5.377599E+08          3.606565        0.08678842       0.002434916
          60005.00      5.377609E+08          3.788565        0.06438550       0.002434916
          61005.00      5.377619E+08          3.786104        0.08695771       0.003895865
          62005.00      5.377629E+08          3.624565        0.09361528       0.002434916
          63005.00      5.377639E+08          3.773322         0.1170776       0.002678407
          64005.00      5.377649E+08          3.409783        0.07238449       0.001217458
          65005.00      5.377659E+08          3.194591        0.07918211       0.003408882
          66005.00      5.377669E+08          2.804104         0.1039442       0.003895865
          67005.00      5.377679E+08          3.030617        0.08639080       0.004382848
          68005.00      5.377689E+08          2.654296         0.1271350       0.001704441
          69005.00      5.377699E+08          2.472156        0.06702756       0.005843798
          70005.00      5.377709E+08          2.576251        0.07471468        0.01874885
          71005.00      5.377719E+08          2.289208         0.1096567       0.007791731
          72005.00      5.377729E+08          2.658374         0.1448591       0.004626340
          73005.00      5.377739E+08          2.548374         0.1091690       0.004626340
          74005.00      5.377749E+08          2.647348        0.06606580       0.003652374
          75005.00      5.377759E+08          2.590078        0.09139487       0.002921899
          76005.00      5.377769E+08          2.201565         0.1253725       0.002434916
          77005.00      5.377779E+08          2.280565        0.06984173       0.002434916
          78005.00      5.377789E+08          2.299078         0.1048067       0.002921899
          79005.00      5.377799E+08          2.075348        0.09753651       0.003652374
          80005.00      5.377809E+08          2.228695        0.09410560       0.007304747
          81005.00      5.377819E+08          2.094104        0.06018690       0.003895865
          82005.00      5.377829E+08          2.115539        0.08133546       0.001460949
          83005.00      5.377839E+08          2.317539         0.1298379       0.001460949
          84005.00      5.377849E+08          2.371052        0.09728428       0.001947933
          85005.00      5.377859E+08          2.423539         0.1156995       0.001460949
          86005.00      5.377869E+08          2.212783         0.1426597       0.001217458
          87005.00      5.377879E+08          2.411565        0.06436234       0.002434916
          88005.00      5.377889E+08          2.360296        0.08075759       0.001704441
          89005.00      5.377899E+08          2.610078        0.09589646       0.002921899
          90005.00      5.377909E+08          2.901322        0.08754651       0.002678407
          91005.00      5.377919E+08          2.873322        0.07830735       0.002678407
          92005.00      5.377929E+08          2.656078        0.07183830       0.002921899
          93005.00      5.377939E+08          2.886565        0.06602420       0.002434916
          94005.00      5.377949E+08          2.886296        0.09044750       0.001704441
          95005.00      5.377959E+08          3.174104        0.08043384       0.003895865
          96005.00      5.377969E+08          3.581052        0.07643460       0.001947933
          97005.00      5.377979E+08          3.500809        0.06764001       0.002191424
          98005.00      5.377989E+08          3.354591        0.06240375       0.003408882
          99005.00      5.377999E+08          3.493052         0.1079163       0.001947933
          100005.0      5.378009E+08          4.106374        0.04397100       0.004626340
          101005.0      5.378019E+08          3.614809        0.06593185       0.002191424
          102005.0      5.378029E+08          3.614861         0.1015924       0.004139357
          103005.0      5.378039E+08          3.615565        0.07234397       0.002434916
          104005.0      5.378049E+08          3.570565         0.1228850       0.002434916
          105005.0      5.378059E+08          3.328322        0.08931254       0.002678407
          106005.0      5.378069E+08          2.986539        0.04787081       0.001460949
          107005.0      5.378079E+08          2.960348        0.05482352       0.003652374
          108005.0      5.378089E+08          3.315078        0.09748750       0.002921899
          109005.0      5.378099E+08          3.003026        0.09864411      0.0009739663
          110005.0      5.378109E+08          3.047835         0.1087193       0.003165391
          111005.0      5.378119E+08          3.208809        0.05445597       0.002191424
          112005.0      5.378129E+08          3.192835        0.08655586       0.003165391
          113005.0      5.378139E+08          3.267835        0.08509336       0.003165391
          114005.0      5.378149E+08          3.328887        0.06187309       0.005113323
          115005.0      5.378159E+08          3.224478         0.1479535       0.008522205
          116005.0      5.378169E+08          2.687504         0.1346882       0.009496172
          117005.0      5.378179E+08          2.786669         0.1276047       0.006330781
